date,ticker,article_id,news_text,news_source,is_real
2026-06-16,ACB,ACB_ART_000,"Asia Commercial Bank misses Q2 profit targets, net profit 2 trillion VND, down 11% from previous year",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_001,"Asia Commercial Bank Board approves cash dividend of 3685 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_002,"Asia Commercial Bank receives 'Buy' recommendation from leading brokerage, target price raised 13%",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_003,"Asia Commercial Bank (ACB) reports Q2 2026 net profit of 2 trillion VND, up 12% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,ACB,ACB_ART_004,ACB invests 1355 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_000,VCB invests 1211 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_001,"Vietcombank Board approves cash dividend of 2593 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-16,VCB,VCB_ART_002,VCB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-16,VCB,VCB_ART_003,"Vietcombank (VCB) reports Q2 2026 net profit of 3 trillion VND, up 24% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,VCB,VCB_ART_004,VCB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
2026-06-16,BID,BID_ART_000,Investment & Development Bank downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-16,BID,BID_ART_001,"Investment & Development Bank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,BID,BID_ART_002,Investment & Development Bank faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-16,BID,BID_ART_003,BID enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_000,"HDB announces robust Q2 results with net interest income growing 28% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,HDB,HDB_ART_001,"Housing Development Bank opens new branch network in 3 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-16,HDB,HDB_ART_002,HDB enters collaboration with international partner to expand Banking services into neighboring countries,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_003,HDB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-16,HDB,HDB_ART_004,HDB stock declines 1.4 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-16,MBB,MBB_ART_000,"Military Commercial Joint Stock Bank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,MBB,MBB_ART_001,MBB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
2026-06-16,MBB,MBB_ART_002,MBB stock declines 1.2 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-16,MBB,MBB_ART_003,"MBB warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-16,MBB,MBB_ART_004,MBB announces interim dividend of 2120 VND per share with record payout ratio,Realistic_Sample,False
2026-06-16,TCB,TCB_ART_000,TCB stock gains 2.5% as Banking sector leads market rally,Realistic_Sample,False
2026-06-16,TCB,TCB_ART_001,TCB invests 1910 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,TCB,TCB_ART_002,TCB faces downward pressure from foreign investors selling amid Banking sector weakness,Realistic_Sample,False
2026-06-16,TCB,TCB_ART_003,"TCB announces robust Q2 results with net interest income growing 18% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,VHM,VHM_ART_000,"Vinhomes surges to 3745 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-16,VHM,VHM_ART_001,Vinhomes signs strategic partnership with leading Real Estate firm to enhance market position,Realistic_Sample,False
2026-06-16,VHM,VHM_ART_002,Vinhomes downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-16,VIC,VIC_ART_000,"Vingroup (VIC) reports Q2 2026 net profit of 3 trillion VND, up 14% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,VIC,VIC_ART_001,VIC enters collaboration with international partner to expand Conglomerate services into neighboring countries,Realistic_Sample,False
2026-06-16,VIC,VIC_ART_002,"Vingroup surges to 4984 new accounts in Q2, exceeding customer acquisition targets",Realistic_Sample,False
2026-06-16,VIC,VIC_ART_003,"Vingroup Board approves cash dividend of 2632 VND per share for 2026, payable in September",Realistic_Sample,False
2026-06-16,VNM,VNM_ART_000,"Vinamilk receives 'Buy' recommendation from leading brokerage, target price raised 8%",Realistic_Sample,False
2026-06-16,VNM,VNM_ART_001,VNM experiences increased competition from foreign banks entering Vietnamese Consumer Goods market,Realistic_Sample,False
2026-06-16,VNM,VNM_ART_002,Vinamilk signs strategic partnership with leading Consumer Goods firm to enhance market position,Realistic_Sample,False
2026-06-16,PGV,PGV_ART_000,"PGV announces robust Q2 results with net interest income growing 25% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,PGV,PGV_ART_001,PGV faces downward pressure from foreign investors selling amid Energy sector weakness,Realistic_Sample,False
2026-06-16,PGV,PGV_ART_002,Petrovietnam Gas signs strategic partnership with leading Energy firm to enhance market position,Realistic_Sample,False
2026-06-16,PGV,PGV_ART_003,PGV invests 1786 billion VND in new technology platform to digitize customer services,Realistic_Sample,False
2026-06-16,PGV,PGV_ART_004,PGV announces interim dividend of 1090 VND per share with record payout ratio,Realistic_Sample,False
2026-06-16,PLX,PLX_ART_000,Petrovietnam Power faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-16,PLX,PLX_ART_001,"PLX warns of rising credit costs and narrowing net interest margin in H1 2026, concerning investors",Realistic_Sample,False
2026-06-16,PLX,PLX_ART_002,"PLX announces robust Q2 results with net interest income growing 26% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,PLX,PLX_ART_003,PLX upgraded to 'Outperform' by investment bank citing strong fundamentals and growth prospects,Realistic_Sample,False
2026-06-16,SAB,SAB_ART_000,"Sabeco (SAB) reports Q2 2026 net profit of 4 trillion VND, up 15% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,SAB,SAB_ART_001,SAB enters collaboration with international partner to expand Consumer Goods services into neighboring countries,Realistic_Sample,False
2026-06-16,SAB,SAB_ART_002,SAB faces downward pressure from foreign investors selling amid Consumer Goods sector weakness,Realistic_Sample,False
2026-06-16,SAB,SAB_ART_003,"Sabeco opens new branch network in 3 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-16,PNJ,PNJ_ART_000,"Phu Nhuan Jewelry faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,PNJ,PNJ_ART_001,PNJ announces interim dividend of 2155 VND per share with record payout ratio,Realistic_Sample,False
2026-06-16,PNJ,PNJ_ART_002,Phu Nhuan Jewelry faces margin compression as operating costs rise faster than revenue in H1 2026,Realistic_Sample,False
2026-06-16,MSN,MSN_ART_000,MSN stock gains 3.1% as Consumer Goods sector leads market rally,Realistic_Sample,False
2026-06-16,MSN,MSN_ART_001,"Masan Group misses Q2 profit targets, net profit 2 trillion VND, down 7% from previous year",Realistic_Sample,False
2026-06-16,MSN,MSN_ART_002,Masan Group downgraded to 'Hold' by securities firm citing rising bad debt concerns,Realistic_Sample,False
2026-06-16,MSN,MSN_ART_003,"Masan Group (MSN) reports Q2 2026 net profit of 4 trillion VND, up 18% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,MSN,MSN_ART_004,"Masan Group opens new branch network in 3 provinces across Vietnam, strengthening retail presence",Realistic_Sample,False
2026-06-16,STB,STB_ART_000,STB experiences increased competition from foreign banks entering Vietnamese Banking market,Realistic_Sample,False
2026-06-16,STB,STB_ART_001,STB stock declines 2.5 on profit taking after strong Q1 performance,Realistic_Sample,False
2026-06-16,STB,STB_ART_002,"STB announces robust Q2 results with net interest income growing 28% YoY, driven by strong loan demand",Realistic_Sample,False
2026-06-16,VPB,VPB_ART_000,"Vietnam Prosperity Bank (VPB) reports Q2 2026 net profit of 4 trillion VND, up 23% year-over-year, beating analyst expectations",Realistic_Sample,False
2026-06-16,VPB,VPB_ART_001,"Vietnam Prosperity Bank faces regulatory scrutiny over compliance requirements, may incur additional compliance costs",Realistic_Sample,False
2026-06-16,VPB,VPB_ART_002,Vietnam Prosperity Bank signs strategic partnership with leading Banking firm to enhance market position,Realistic_Sample,False
2026-06-16,VPB,VPB_ART_003,VPB stock gains 2.4% as Banking sector leads market rally,Realistic_Sample,False
